"Player","Tm","year","rush_Age","rush_Pos","rush_G","rush_GS","rush_Att","rush_Yds","rush_TD","rush_1D","rush_YBC","rush_YBC/Att","rush_YAC","rush_YAC/Att","rush_BrkTkl","rush_Att/Br","rec_Tgt","rec_Rec","rec_Yds","rec_TD","rec_1D","rec_YBC","rec_YBC/R","rec_YAC","rec_YAC/R","rec_ADOT","rec_BrkTkl","rec_Rec/Br","rec_Drop","rec_Drop%","rec_Int","rec_Rat","rz_ATT","rz_YDS_rush","rz_Y/A","rz_TD_rush","rz_PCT","rz_REC","rz_TGT","rz_REC PCT","rz_YDS_rec","rz_Y/R","rz_TD_rec","rz_TGT PCT","rz_TD_total","rz_YDS_total","ADP","PPR_PTS","rank_total_ppr_points","rank_adp","breakout_score"
Marlon Mack,"2TM",2022,26,RB,8,0,16,84,1,4,61,3.8,23,1,2,8,10,8,99,1,2,-15,-1.9,114,14.3,-1.6,1,8.0,0,0,0,141.2,1,3,3.0,1,"2.8%",0,0,"0%",0,0.0,0,"0.0%",1,3,187.5,38.3,82,54,-28
JK Dobbins,BAL,2022,24,RB,8,8,92,520,2,26,319,3.5,201,2,9,10,8,7,42,1,3,3,0.4,39,5.6,0.5,1,7.0,0,0,0,128.1,14,36,2.6,2,"26.9%",1,2,"50.0%",1,1.0,1,"25.0%",3,37,52.0,81.2,56,21,-35
Pierre Strong,NWE,2022,24,RB,15,0,10,100,1,5,81,8.1,19,2,0,,7,7,42,0,3,4,0.6,38,5.4,0.6,0,,0,0,0,91.7,3,5,1.7,1,"6.0%",0,0,"0%",0,0.0,0,"0.0%",1,5,999.0,27.2,90,93,3
Jonathan Williams,WAS,2022,28,RB,13,2,37,152,0,6,62,1.7,90,2,1,37,10,7,40,0,2,2,0.3,38,5.4,-0.1,0,,2,20,0,77.1,2,3,1.5,0,"3.8%",0,0,"0%",0,0.0,0,"0.0%",0,3,999.0,26.2,91,94,3
Malik Davis,DAL,2022,24,RB,12,0,38,161,1,6,119,3.1,42,1,2,19,7,6,63,0,5,-2,-0.3,65,10.8,-1.0,1,6.0,0,0,0,104.2,3,16,5.3,0,"4.6%",2,2,"100.0%",15,7.5,0,"15.4%",0,31,999.0,34.4,83,95,12
Royce Freeman,HOU,2022,26,RB,4,1,41,117,0,7,92,2.2,25,1,2,20,8,6,33,0,0,-6,-1.0,39,6.5,-0.8,1,6.0,0,0,0,81.8,7,25,3.6,0,"10.9%",0,0,"0%",0,0.0,0,"0.0%",0,25,999.0,19.0,96,96,0
Phillip Lindsay,IND,2022,28,RB,3,0,15,49,0,1,30,2.0,19,1,0,,8,6,19,0,0,8,1.3,11,1.8,2.1,1,6.0,0,0,0,77.1,0,0,0.0,0,"0.0%",0,0,"0%",0,0.0,0,"0.0%",0,0,999.0,14.8,100,97,-3
Jordan Wilkins,IND,2022,28,RB,4,0,13,58,0,2,41,3.2,17,1,0,,8,6,29,0,1,-15,-2.5,44,7.3,-2.3,1,6.0,1,12,0,79.7,4,13,3.3,0,"8.2%",2,2,"100.0%",6,3.0,0,"12.5%",0,19,999.0,14.7,101,98,-3
Gary Brightwell,NYG,2022,23,RB,17,0,31,141,1,9,82,2.6,59,2,1,31,8,5,39,0,4,4,0.8,35,7.0,0.9,1,5.0,0,0,0,74.5,4,7,1.8,1,"7.8%",2,2,"100.0%",18,9.0,0,"50.0%",1,25,999.0,29.0,87,99,12
Malcolm Brown,LAR,2022,29,RB,11,0,18,81,1,3,62,3.4,19,1,2,9,6,5,37,0,2,0,0.0,37,7.4,-0.3,0,,0,0,0,92.4,4,1,0.3,0,"9.8%",1,2,"50.0%",3,3.0,0,"25.0%",0,4,999.0,22.8,93,100,7
D'Onta Foreman,CAR,2022,26,RB,17,9,203,914,5,45,505,2.5,409,2,10,20,9,5,26,0,1,-1,-0.2,27,5.4,-0.3,2,2.5,0,0,1,21.3,35,112,3.2,5,"66.0%",1,1,"100.0%",-4,-4.0,0,"33.3%",5,108,219.0,131.0,38,64,26
Tony Jones,"2TM",2022,25,RB,6,0,10,24,0,3,12,1.2,12,1,1,10,8,5,30,0,0,-4,-0.8,34,6.8,-2.8,0,,1,12,1,30.2,0,0,0.0,0,"0.0%",1,1,"100.0%",5,5.0,0,"16.7%",0,5,999.0,10.4,103,101,-2
Ronnie Rivers,LAR,2022,23,RB,8,1,9,21,0,1,16,1.8,5,1,0,,5,5,29,0,1,-26,-5.2,55,11.0,-5.2,2,2.5,0,0,0,90.8,1,1,1.0,0,"2.4%",1,1,"100.0%",14,14.0,0,"12.5%",0,15,999.0,10.0,104,102,-2
Boston Scott,PHI,2022,27,RB,15,2,54,217,3,12,170,3.1,47,1,2,27,6,5,15,0,0,-5,-1.0,20,4.0,-1.7,0,,0,0,0,79.2,10,23,2.3,2,"14.7%",0,0,"0%",0,0.0,0,"0.0%",2,23,262.0,46.2,74,76,2
Myles Gaskin,MIA,2022,25,RB,4,0,10,26,0,2,14,1.4,12,1,0,,6,4,28,0,0,8,2.0,20,5.0,2.8,1,4.0,0,0,0,77.1,0,0,0.0,0,"0.0%",1,3,"33.3%",2,2.0,0,"18.8%",0,2,200.0,9.4,106,60,-46
Keaontay Ingram,ARI,2022,23,RB,12,0,27,60,1,4,24,0.9,36,1,0,,5,4,21,0,1,-11,-2.8,32,8.0,-2.2,2,2.0,0,0,0,84.2,8,11,1.4,1,"21.6%",1,1,"100.0%",-1,-1.0,0,"16.7%",1,10,999.0,18.1,98,103,5
David Johnson,NOR,2022,31,RB,5,0,12,24,0,0,6,0.5,18,2,0,,4,4,47,0,3,1,0.3,46,11.5,0.3,0,,0,0,0,115.6,2,4,2.0,0,"5.6%",0,0,"0%",0,0.0,0,"0.0%",0,4,999.0,9.1,107,104,-3
Rashaad Penny,SEA,2022,26,RB,5,5,57,346,2,15,169,3.0,177,3,2,28,5,4,16,0,2,-12,-3.0,28,7.0,-2.4,0,,0,0,0,80.0,5,5,1.0,0,"9.4%",1,1,"100.0%",4,4.0,0,"16.7%",0,9,87.0,52.2,69,35,-34
Darrel Williams,ARI,2022,27,RB,6,0,21,102,1,8,78,3.7,24,1,0,,8,4,9,0,0,-6,-1.5,15,3.8,-3.0,0,,1,12,0,56.2,4,8,2.0,1,"10.8%",0,1,"0.0%",0,0.0,0,"16.7%",1,8,191.5,21.1,95,56,-39
Julius Chestnut,TEN,2022,22,RB,6,0,9,12,0,1,5,0.6,7,1,1,9,3,3,41,0,1,2,0.7,39,13.0,0.7,1,3.0,0,0,0,118.7,3,-5,-1.7,0,"7.0%",0,0,"0%",0,0.0,0,"0.0%",0,-5,999.0,8.3,109,105,-4
Tevin Coleman,SFO,2022,29,RB,5,0,12,26,1,2,13,1.1,13,1,0,,3,3,44,1,2,24,8.0,20,6.7,8.0,0,,0,0,0,158.3,4,3,0.8,1,"6.6%",1,1,"100.0%",9,9.0,1,"6.3%",2,12,999.0,22.0,94,106,12
Elijah Mitchell,SFO,2022,24,RB,5,1,45,279,2,15,170,3.8,109,2,2,22,4,3,7,0,0,-9,-3.0,16,5.3,-1.8,0,,0,0,0,77.1,10,39,3.9,0,"16.4%",1,1,"100.0%",-1,-1.0,0,"6.3%",0,38,52.0,43.6,76,22,-54
Isaiah Spiller,LAC,2022,21,RB,6,0,18,41,0,2,17,0.9,24,1,0,,3,3,13,0,0,-10,-3.3,23,7.7,-3.3,0,,0,0,0,84.7,0,0,0.0,0,"0.0%",0,0,"0%",0,0.0,0,"0.0%",0,0,199.7,8.4,108,59,-49
Spencer Brown,CAR,2022,24,RB,2,0,9,43,0,1,32,3.6,11,1,0,,4,2,10,0,0,-2,-1.0,12,6.0,8.8,1,2.0,2,50,0,56.2,2,5,2.5,0,"3.8%",0,0,"0%",0,0.0,0,"0.0%",0,5,999.0,7.3,110,107,-3
Michael Burton,KAN,2022,30,RB,17,0,5,7,0,2,4,0.8,3,1,0,,3,2,11,0,0,3,1.5,8,4.0,-0.7,0,,1,33,0,72.9,1,2,2.0,0,"1.6%",0,0,"0%",0,0.0,0,"0.0%",0,2,999.0,3.8,116,108,-8
Trestan Ebner,CHI,2022,23,RB,17,0,24,54,0,2,24,1.0,30,1,1,24,8,2,8,0,0,24,12.0,-16,-8.0,0.6,0,,1,12,0,39.6,6,16,2.7,0,"10.2%",0,0,"0%",0,0.0,0,"0.0%",0,16,999.0,6.2,111,109,-2
Caleb Huntley,ATL,2022,24,RB,12,0,76,366,1,18,219,2.9,147,2,0,,2,2,3,0,0,-6,-3.0,9,4.5,-3.0,0,,0,0,0,79.2,20,91,4.6,1,"24.1%",0,0,"0%",0,0.0,0,"0.0%",1,91,999.0,44.9,75,110,35
Anthony McFarland,PIT,2022,24,RB,1,0,6,30,0,3,16,2.7,14,2,1,6,2,2,11,0,1,-4,-2.0,15,7.5,-2.0,0,,0,0,0,89.6,1,3,3.0,0,"2.0%",0,0,"0%",0,0.0,0,"0.0%",0,3,999.0,6.1,112,111,-1
Benny Snell,PIT,2022,24,RB,17,0,20,90,1,6,54,2.7,36,2,0,,2,2,17,0,1,-1,-0.5,18,9.0,-0.5,1,2.0,0,0,0,102.1,2,4,2.0,1,"4.0%",0,0,"0%",0,0.0,0,"0.0%",1,4,999.0,18.7,97,112,15
Jonathan Ward,"2TM",2022,25,RB,8,0,5,25,0,2,16,3.2,9,2,0,,3,2,7,0,1,3,1.5,4,2.0,1.3,0,,0,0,0,70.1,0,0,0.0,0,"0.0%",1,1,"100.0%",4,4.0,0,"7.1%",0,4,999.0,5.2,115,113,-2
Salvon Ahmed,MIA,2022,24,RB,12,0,12,64,1,4,37,3.1,27,2,1,12,1,1,8,0,0,1,1.0,7,7.0,1.0,0,,0,0,0,100.0,2,16,8.0,1,"3.9%",0,0,"0%",0,0.0,0,"0.0%",1,16,999.0,14.2,102,114,12
Ronald Jones,KAN,2022,25,RB,6,0,17,70,1,4,47,2.8,23,1,1,17,1,1,22,0,1,-1,-1.0,23,23.0,-1.0,0,,0,0,0,118.7,1,3,3.0,0,"1.6%",0,0,"0%",0,0.0,0,"0.0%",0,3,191.0,16.2,99,55,-44
Patrick Taylor,GNB,2022,24,RB,14,0,10,31,0,2,13,1.3,18,2,0,,1,1,17,0,1,0,0.0,17,17.0,0.0,0,,0,0,0,118.7,1,2,2.0,0,"1.8%",0,0,"0%",0,0.0,0,"0.0%",0,2,999.0,5.8,113,115,2
Dwayne Washington,NOR,2022,28,RB,12,0,11,38,0,2,17,1.5,21,2,1,11,1,1,7,0,0,1,1.0,6,6.0,1.0,0,,0,0,0,95.8,1,3,3.0,0,"2.8%",0,0,"0%",0,0.0,0,"0.0%",0,3,999.0,5.5,114,116,2
Tyrion Davis-Price,SFO,2022,22,RB,6,0,34,99,0,5,46,1.4,53,2,2,17,2,0,0,0,0,0,,0,,0.0,0,,0,0,0,39.6,6,2,0.3,0,"9.8%",0,0,"0%",0,0.0,0,"0.0%",0,2,211.5,9.9,105,62,-43
Gus Edwards,BAL,2022,27,RB,9,4,87,433,3,30,248,2.9,185,2,6,14,2,0,0,0,0,0,,0,,3.0,0,,0,0,0,39.6,14,30,2.1,3,"26.9%",0,0,"0%",0,0.0,0,"0.0%",3,30,247.0,59.3,65,72,7
Breece Hall,NYJ,2023,22,RB,17,16,223,994,5,40,500,2.0,494,2,19,12,95,76,591,4,28,-58,-0.8,649,8.0,-0.5,10,7.6,5,5,1,102.2,22,56,2.5,2,"62.9%",5,7,"71.4%",42,8.4,2,"63.6%",4,98,40.8,290.5,2,15,13
Alvin Kamara,NOR,2023,28,RB,13,12,180,694,5,42,411,2.0,283,2,7,26,86,75,466,1,23,-35,-0.5,501,6.0,0.1,9,8.3,2,2,0,93.1,38,122,3.2,5,"71.7%",8,8,"100.0%",47,5.9,1,"80.0%",6,169,61.5,233.0,11,21,10
Christian McCaffrey,SFO,2023,27,RB,16,16,272,1459,14,83,853,3.0,606,2,15,18,83,67,564,7,31,103,1.5,461,6.0,1.8,2,33.5,0,0,2,113.1,65,205,3.2,13,"80.2%",13,17,"76.5%",67,5.2,5,"70.8%",18,272,2.3,391.3,1,1,0
Rachaad White,TAM,2023,24,RB,17,17,272,990,6,46,594,2.0,396,2,9,30,70,64,549,3,23,-62,-1.0,611,9.0,-0.5,8,8.0,2,3,0,113.6,37,88,2.4,6,"88.1%",7,8,"87.5%",38,5.4,0,"88.9%",6,126,65.5,267.9,4,25,21
Jaylen Warren,PIT,2023,25,RB,17,0,149,784,4,36,427,2.0,357,2,27,6,74,61,370,0,19,-116,-1.9,486,8.0,-1.6,7,8.7,5,7,0,87.5,18,71,3.9,3,"32.1%",5,5,"100.0%",16,3.2,0,"62.5%",3,87,162.8,196.4,22,45,23
Travis Etienne,JAX,2023,24,RB,17,17,267,1008,11,53,573,2.0,435,2,31,9,73,58,476,1,23,-41,-0.7,517,8.0,-0.8,12,4.8,4,6,0,98.4,38,116,3.1,7,"74.5%",2,2,"100.0%",6,3.0,0,"100.0%",7,122,28.8,282.4,3,10,7
Bijan Robinson,ATL,2023,21,RB,17,16,214,976,4,50,568,2.0,408,2,15,14,86,58,487,4,24,-32,-0.6,519,8.0,0.3,10,5.8,6,7,3,82.8,22,67,3.0,4,"33.8%",6,9,"66.7%",39,6.5,2,"64.3%",6,106,8.0,246.3,9,4,-5
Tony Pollard,DAL,2023,26,RB,17,17,252,1005,6,56,495,2.0,510,2,19,13,67,55,311,0,12,-10,-0.2,321,5.0,0.4,14,3.9,6,9,0,86.0,57,161,2.8,4,"72.2%",10,11,"90.9%",29,2.9,0,"73.3%",4,190,16.0,222.6,14,6,-8
Jahmyr Gibbs,DET,2023,21,RB,15,3,182,945,10,42,487,2.0,458,2,21,9,71,52,316,1,20,2,0.0,314,6.0,0.1,7,7.4,8,11,1,80.5,36,120,3.3,7,"38.3%",4,7,"57.1%",26,6.5,1,"87.5%",8,146,33.0,242.1,10,12,2
Joe Mixon,CIN,2023,27,RB,17,17,257,1034,9,59,671,2.0,363,1,10,26,64,52,376,3,14,-87,-1.7,463,8.0,-1.8,7,7.4,4,6,1,100.3,55,150,2.7,8,"87.3%",11,13,"84.6%",68,6.2,2,"86.7%",10,218,33.0,267.0,6,13,7
Tyjae Spears,TEN,2023,22,RB,17,1,100,453,2,24,237,2.0,216,2,5,20,70,52,385,1,17,-75,-1.4,460,8.0,-0.2,8,6.5,1,1,1,85.7,10,34,3.4,1,"22.7%",3,6,"50.0%",12,4.0,0,"75.0%",1,46,207.7,153.8,34,58,24
Austin Ekeler,LAC,2023,28,RB,14,14,179,628,5,34,328,1.0,300,2,9,20,74,51,436,1,20,-77,-1.5,513,10.0,-1.0,7,7.3,6,8,1,82.9,27,47,1.7,5,"56.3%",6,9,"66.7%",12,2.0,0,"75.0%",5,59,3.8,185.4,26,2,-24
Ezekiel Elliott,NWE,2023,28,RB,17,5,184,642,3,33,350,1.0,292,2,5,37,65,51,313,2,12,-61,-1.2,374,7.0,-0.6,8,6.4,2,3,0,97.0,22,47,2.1,3,"52.4%",3,5,"60.0%",32,10.7,2,"45.5%",5,79,134.8,174.5,30,39,9
Samaje Perine,DEN,2023,28,RB,17,1,53,238,1,14,109,2.0,129,2,2,26,56,50,455,0,23,-7,-0.1,462,9.0,-0.1,6,8.3,1,2,0,100.5,11,48,4.4,1,"18.6%",3,3,"100.0%",19,6.3,0,"21.4%",1,67,118.5,121.3,40,37,-3
Antonio Gibson,WAS,2023,25,RB,16,2,65,265,1,13,123,1.0,142,2,5,13,59,48,389,2,19,12,0.3,377,7.0,0.0,6,8.0,2,3,1,98.4,9,26,2.9,1,"21.4%",4,5,"80.0%",26,6.5,2,"55.6%",3,52,112.5,127.4,39,35,-4
Javonte Williams,DEN,2023,23,RB,16,13,217,774,3,41,402,1.0,372,2,11,20,58,47,228,2,10,-75,-1.6,303,6.0,-1.7,6,7.8,4,7,0,94.5,41,96,2.3,2,"69.5%",3,3,"100.0%",10,3.3,2,"21.4%",4,106,72.8,179.2,29,28,-1
James Cook,BUF,2023,24,RB,17,13,237,1122,2,53,640,2.0,482,2,8,30,54,44,445,4,16,47,1.1,398,9.0,2.5,7,6.3,6,11,0,125.7,29,86,3.0,1,"45.3%",4,6,"66.7%",32,8.0,3,"60.0%",4,118,71.3,232.7,12,26,14
Jerome Ford,CLE,2023,24,RB,17,12,204,813,4,33,446,2.0,367,2,26,8,63,44,319,5,16,15,0.3,304,6.0,0.5,4,11.0,9,14,0,107.8,16,24,1.5,3,"26.7%",5,6,"83.3%",32,6.4,3,"85.7%",6,56,222.0,211.2,16,62,46
Isiah Pacheco,KAN,2023,24,RB,14,13,205,935,7,53,550,2.0,385,2,15,14,49,44,244,2,12,-115,-2.6,359,8.0,-2.3,4,11.0,2,4,0,101.0,42,145,3.5,6,"80.8%",8,9,"88.9%",46,5.8,2,"50.0%",8,191,72.5,213.9,15,27,12
Saquon Barkley,NYG,2023,26,RB,14,14,247,962,6,51,480,1.0,482,2,12,21,60,41,280,4,16,54,1.3,226,5.0,2.5,3,13.7,5,8,3,79.9,38,59,1.6,4,"79.2%",4,5,"80.0%",11,2.8,2,"100.0%",6,70,7.8,223.2,13,3,-10
Chuba Hubbard,CAR,2023,24,RB,17,12,238,902,5,59,476,2.0,426,2,17,14,44,39,233,0,9,-36,-0.9,269,6.0,-0.8,5,7.8,1,2,1,79.3,36,86,2.4,5,"73.5%",0,1,"0.0%",0,0.0,0,"25.0%",5,86,206.0,182.5,27,57,30
D'Andre Swift,PHI,2023,24,RB,16,15,229,1049,5,50,642,2.0,407,2,21,11,49,39,214,1,8,-53,-1.4,267,6.0,0.6,2,19.5,1,2,1,83.2,38,123,3.2,5,"60.3%",5,5,"100.0%",21,4.2,1,"100.0%",6,144,74.3,199.3,20,29,9
Rhamondre Stevenson,NWE,2023,25,RB,12,12,156,619,4,36,296,1.0,323,2,11,14,51,38,238,0,8,-23,-0.6,261,6.0,0.3,4,9.5,4,8,1,75.4,19,59,3.1,3,"45.2%",3,4,"75.0%",25,8.3,0,"36.4%",3,84,30.5,145.7,35,11,-24
Josh Jacobs,LVR,2023,25,RB,13,13,233,805,6,34,451,1.0,354,2,10,23,54,37,296,0,15,3,0.1,293,7.0,0.7,3,12.3,5,9,2,66.6,37,69,1.9,5,"75.5%",5,7,"71.4%",22,4.4,0,"63.6%",5,91,16.0,181.1,28,7,-21
Brian Robinson,WAS,2023,24,RB,15,15,178,733,5,47,387,2.0,346,2,16,11,43,36,368,4,15,-43,-1.2,411,11.0,-1.3,6,6.0,3,7,0,133.3,25,96,3.8,5,"59.5%",4,4,"100.0%",-2,-0.5,1,"44.4%",6,94,109.3,198.1,21,34,13
Roschon Johnson,CHI,2023,22,RB,15,0,81,352,2,16,228,2.0,124,2,3,27,40,34,209,0,6,-38,-1.1,247,7.0,-0.8,6,5.7,1,2,0,88.4,10,26,2.6,2,"21.7%",3,4,"75.0%",15,5.0,0,"30.8%",2,41,195.0,102.1,47,54,7
Zach Charbonnet,SEA,2023,22,RB,16,2,108,462,1,32,253,2.0,209,2,10,11,40,33,209,0,7,-39,-1.2,248,7.0,-1.0,2,16.5,2,5,0,88.4,21,15,0.7,1,"34.4%",0,1,"0.0%",0,0.0,0,"25.0%",1,15,118.0,106.1,45,36,-9
Kyren Williams,LAR,2023,23,RB,12,11,228,1144,12,62,685,3.0,459,2,23,10,48,32,206,3,9,-69,-2.2,275,8.0,0.2,1,32.0,4,8,1,87.7,55,218,4.0,11,"75.3%",5,13,"38.5%",22,4.4,3,"81.3%",14,240,193.0,255.0,7,53,46
Jaleel McLaughlin,DEN,2023,23,RB,17,3,76,410,1,16,240,3.0,170,2,4,19,36,31,160,2,5,-130,-4.2,290,9.0,-3.9,8,3.9,2,6,0,103.7,7,21,3.0,1,"11.9%",6,7,"85.7%",39,6.5,1,"50.0%",2,60,254.0,106.0,46,68,22
Kenneth Gainwell,PHI,2023,24,RB,16,2,84,364,2,19,204,2.0,160,2,6,14,37,30,183,0,11,8,0.3,175,5.0,1.9,2,15.0,1,3,0,87.3,24,56,2.3,2,"38.1%",0,0,"0%",0,0.0,0,"0.0%",2,56,187.5,97.4,49,51,2
Aaron Jones,GNB,2023,29,RB,11,11,142,656,2,34,337,2.0,319,2,11,13,43,30,233,1,13,-38,-1.3,271,9.0,-1.1,6,5.0,4,9,0,90.6,31,101,3.3,2,"40.8%",6,9,"66.7%",10,1.7,0,"69.2%",2,111,37.3,134.9,37,14,-23
Alexander Mattison,MIN,2023,25,RB,16,13,180,700,0,28,388,2.0,312,2,5,36,44,30,192,3,5,11,0.4,181,6.0,0.5,1,30.0,7,16,0,99.8,23,21,0.9,0,"56.1%",5,11,"45.5%",26,5.2,3,"68.8%",3,47,62.8,133.2,38,22,-16
Devin Singletary,HOU,2023,26,RB,17,10,216,898,4,41,550,2.0,348,2,10,22,38,30,193,0,7,-24,-0.8,217,7.0,0.3,2,15.0,2,5,0,87.8,31,87,2.8,3,"51.7%",3,4,"75.0%",15,5.0,0,"44.4%",3,102,159.3,167.3,32,43,11
Najee Harris,PIT,2023,25,RB,17,17,255,1035,8,51,417,1.0,618,2,30,8,38,29,170,0,9,-5,-0.2,175,6.0,0.2,6,4.8,2,5,0,84.3,38,96,2.5,7,"67.9%",1,1,"100.0%",4,4.0,0,"12.5%",7,100,28.0,195.5,23,9,-14
Kenneth WalkerI,SEA,2023,23,RB,15,15,219,905,8,46,559,2.0,346,2,22,10,37,29,259,1,9,-58,-2.0,317,10.0,-2.1,9,3.2,2,5,0,104.8,38,76,2.0,7,"62.3%",2,3,"66.7%",-4,-2.0,0,"75.0%",7,72,43.8,199.4,19,16,-3
Derrick Henry,TEN,2023,29,RB,17,17,280,1167,12,63,566,2.0,601,2,23,12,36,28,214,0,7,-61,-2.2,275,9.0,-2.8,1,28.0,1,3,0,91.4,34,88,2.6,9,"77.3%",1,2,"50.0%",4,4.0,0,"25.0%",9,92,16.0,246.7,8,8,0
Justice Hill,BAL,2023,26,RB,16,5,84,387,3,19,267,3.0,120,1,9,9,39,28,206,1,8,-31,-1.1,237,8.0,0.6,4,7.0,2,5,0,92.5,24,69,2.9,3,"32.4%",2,2,"100.0%",22,11.0,1,"28.6%",4,91,999.0,109.3,44,80,36
De'Von Achane,MIA,2023,22,RB,11,4,103,800,8,30,484,4.0,316,3,13,8,37,27,197,3,10,-65,-2.4,262,9.0,0.7,3,9.0,0,0,0,112.1,23,98,4.3,5,"26.7%",5,6,"83.3%",33,6.6,3,"28.6%",8,131,136.8,190.7,24,41,17
James Conner,ARI,2023,28,RB,13,13,208,1040,7,57,581,2.0,459,2,27,8,33,27,165,2,11,-46,-1.7,211,7.0,-0.4,5,5.4,0,0,0,107.7,32,93,2.9,6,"86.5%",4,5,"80.0%",29,7.3,2,"83.3%",8,122,64.5,201.5,18,24,6
Zack Moss,IND,2023,26,RB,14,8,183,794,5,43,449,2.0,345,2,4,46,37,27,192,2,10,3,0.1,189,7.0,-0.5,2,13.5,5,14,1,91.3,40,111,2.8,4,"49.4%",4,7,"57.1%",37,9.3,2,"58.3%",6,148,203.5,169.6,31,56,25
Miles Sanders,CAR,2023,26,RB,16,5,129,432,1,24,208,1.0,224,2,8,16,41,27,154,0,8,-4,-0.1,158,5.0,0.6,4,6.8,4,10,1,62.4,11,10,0.9,1,"22.4%",2,3,"66.7%",4,2.0,0,"75.0%",1,14,50.5,87.6,52,19,-33
Jerick McKinnon,KAN,2023,31,RB,12,0,21,60,1,7,46,2.0,14,1,0,,32,25,192,4,10,-26,-1.0,218,8.0,0.3,1,25.0,3,9,0,131.2,3,6,2.0,1,"5.8%",5,5,"100.0%",40,8.0,4,"27.8%",5,46,125.3,84.4,53,38,-15
Raheem Mostert,MIA,2023,31,RB,15,15,209,1012,18,59,547,2.0,465,2,16,13,32,25,175,3,6,-38,-1.5,213,8.0,-0.6,6,4.2,1,3,1,107.7,47,163,3.5,16,"54.7%",6,6,"100.0%",36,6.0,3,"28.6%",19,199,135.0,267.7,5,40,35
Michael Carter,"2TM",2023,24,RB,15,0,30,187,0,9,128,4.0,59,2,1,30,31,24,101,1,5,14,0.6,87,3.0,1.1,2,12.0,2,6,1,77.5,4,18,4.5,0,"11.4%",3,4,"75.0%",13,4.3,1,"36.4%",1,31,260.0,58.8,62,69,7
AJ Dillon,GNB,2023,25,RB,15,6,178,613,2,32,311,1.0,302,2,5,36,28,22,223,0,10,-8,-0.4,231,10.0,0.0,8,2.8,1,4,0,99.9,36,79,2.2,2,"47.4%",1,1,"100.0%",1,1.0,0,"7.7%",2,80,94.5,117.6,42,31,-11
Ty Chandler,MIN,2023,25,RB,17,4,102,461,3,20,279,2.0,182,2,3,34,25,21,159,0,7,-42,-2.0,201,9.0,-1.7,3,7.0,0,0,0,93.2,11,24,2.2,3,"26.8%",3,3,"100.0%",22,7.3,0,"18.8%",3,46,208.5,101.0,48,59,11
Emari Demercado,ARI,2023,24,RB,14,2,58,284,2,12,166,2.0,118,2,2,29,30,21,119,0,4,10,0.5,109,5.0,0.9,0,,3,10,0,76.9,3,19,6.3,1,"8.1%",0,1,"0.0%",0,0.0,0,"16.7%",1,19,999.0,73.3,57,81,24
Khalil Herbert,CHI,2023,25,RB,12,9,132,611,2,25,329,2.0,282,2,13,10,31,20,134,1,9,-4,-0.2,138,6.0,0.6,2,10.0,1,3,2,57.7,14,47,3.4,2,"30.4%",2,4,"50.0%",7,3.5,1,"30.8%",3,54,99.0,112.5,43,32,-11
Ameer Abdullah,LVR,2023,30,RB,17,0,15,89,0,6,49,3.0,40,3,1,15,24,19,131,0,4,43,2.3,88,4.0,2.3,2,9.5,0,0,2,54.7,0,0,0.0,0,"0.0%",1,2,"50.0%",1,1.0,0,"18.2%",0,1,999.0,41.0,73,82,9
Jonathan Taylor,IND,2023,24,RB,10,7,169,741,7,42,287,1.0,454,3,14,12,23,19,153,1,5,-21,-1.1,174,9.0,-0.9,5,3.8,2,9,0,108.9,31,90,2.9,6,"38.3%",3,4,"75.0%",18,6.0,1,"33.3%",7,108,47.8,156.4,33,18,-15
Tyler Allgeier,ATL,2023,23,RB,17,3,186,683,4,39,320,1.0,363,2,15,12,23,18,193,1,6,-24,-1.3,217,12.0,-1.0,2,9.0,2,9,0,116.1,35,103,2.9,3,"53.8%",1,2,"50.0%",0,0.0,0,"14.3%",3,103,160.0,137.6,36,44,8
Jamaal Williams,NOR,2023,28,RB,13,4,106,306,1,19,162,1.0,144,1,3,35,20,18,62,0,1,-25,-1.4,87,4.0,-1.4,0,,0,0,0,79.6,10,33,3.3,0,"18.9%",1,1,"100.0%",3,3.0,0,"10.0%",0,36,103.8,60.8,61,33,-28
Matt Breida,NYG,2023,28,RB,17,4,55,151,1,7,86,1.0,65,1,1,55,21,17,88,0,2,1,0.1,87,5.0,0.0,1,17.0,2,10,0,84.1,8,15,1.9,1,"16.7%",0,0,"0%",0,0.0,0,"0.0%",1,15,273.0,46.9,65,72,7
Rico Dowdle,DAL,2023,25,RB,16,0,89,361,2,17,188,2.0,173,2,5,18,22,17,144,2,6,-26,-1.5,170,10.0,-0.5,2,8.5,3,14,0,124.1,15,34,2.3,2,"19.0%",3,4,"75.0%",28,9.3,2,"26.7%",4,62,271.0,91.5,50,71,21
Clyde Edwards-Helaire,KAN,2023,24,RB,15,3,70,223,1,12,145,2.0,78,1,4,18,22,17,188,1,7,-40,-2.4,228,13.0,-2.5,5,3.4,1,4,1,98.3,7,11,1.6,1,"13.5%",3,4,"75.0%",9,3.0,1,"22.2%",2,20,201.7,70.1,58,55,-3
Latavius Murray,BUF,2023,33,RB,16,4,79,300,4,27,174,2.0,126,2,3,26,22,17,119,0,7,27,1.6,92,5.0,1.5,2,8.5,3,14,0,89.0,20,41,2.1,4,"31.3%",3,3,"100.0%",10,3.3,0,"30.0%",4,51,234.5,82.9,54,65,11
